Location,Time,PopMale,PopFemale,PopTotal,PopDensity
geo,2005,2006.77,2203.388,4210.158,60.587
geo,2006,1997.211,2192.511,4189.722,60.292
geo,2007,1986.029,2180.831,4166.86,59.963
geo,2008,1973.993,2168.655,4142.648,59.615
geo,2009,1962.631,2156.859,4119.49,59.282
geo,2010,1953.01,2146.086,4099.096,58.988
geo,2011,1945.045,2135.967,4081.012,58.728
geo,2012,1938.079,2126.018,4064.097,58.485
geo,2013,1931.983,2116.718,4048.701,58.263
geo,2014,1926.599,2108.711,4035.31,58.07
geo,2015,1921.748,2102.432,4024.18,57.91
geo,2016,1917.421,2098.036,4015.457,57.785
geo,2017,1913.522,2095.201,4008.723,57.688
geo,2018,1909.756,2093.19,4002.946,57.605
geo,2019,1905.743,2091.019,3996.762,57.516
geo,2020,1901.227,2087.948,3989.175,57.406
geo,2021,1896.052,2083.721,3979.773,57.271
geo,2022,1890.252,2078.476,3968.728,57.112
deu,1998,39575.444,41827.227,81402.671,233.54
deu,1999,39603.323,41786.612,81389.935,233.503
deu,2000,39640.507,41760.376,81400.883,233.535
deu,2001,39695.906,41757.988,81453.894,233.687
deu,2002,39763.349,41771.775,81535.124,233.92
deu,2003,39828.458,41785.913,81614.371,234.147
deu,2004,39869.687,41776.787,81646.474,234.239
deu,2005,39873.471,41729.268,81602.739,234.114
deu,2006,39834.754,41637.481,81472.235,233.739
deu,2007,39764.776,41513.06,81277.836,233.182
deu,2008,39686.094,41379.657,81065.751,232.573
deu,2009,39629.844,41270.117,80899.961,232.098
deu,2010,39618.814,41208.187,80827.001,231.888
deu,2011,39656.764,41198.865,80855.629,231.97
deu,2012,39737.57,41235.059,80972.629,232.306
deu,2013,39861.298,41313.075,81174.373,232.885
deu,2014,40025.296,41425.074,81450.37,233.677
deu,2015,40224.576,41562.835,81787.411,234.644
deu,2016,40464.282,41729.488,82193.77,235.81
deu,2017,40737.725,41920.684,82658.409,237.143
deu,2018,41013.28,42111.133,83124.413,238.479
deu,2019,41249.115,42267.931,83517.046,239.606
deu,2020,41415.911,42368.034,83783.945,240.372
deu,2021,41500.151,42400.32,83900.471,240.706
deu,2022,41511.414,42372.173,83883.587,240.658
gha,1998,9263.036,9094.123,18357.159,80.677
gha,1999,9493.999,9318.37,18812.369,82.677
gha,2000,9730.71,9548.14,19278.85,84.727
gha,2001,9973.341,9783.588,19756.929,86.828
gha,2002,10221.782,10024.594,20246.376,88.979
gha,2003,10477.723,10272.585,20750.308,91.194
gha,2004,10743.126,10529.202,21272.328,93.488
gha,2005,11019.196,10795.452,21814.648,95.872
gha,2006,11306.877,11072.18,22379.057,98.352
gha,2007,11605.325,11358.621,22963.946,100.923
gha,2008,11911.719,11652.113,23563.832,103.559
gha,2009,12222.052,11948.891,24170.943,106.227
gha,2010,12533.386,12246.228,24779.614,108.902
gha,2011,12844.636,12543.077,25387.713,111.575
gha,2012,13156.379,12840.075,25996.454,114.25
gha,2013,13469.42,13138.221,26607.641,116.936
gha,2014,13785.234,13439.246,27224.48,119.647
gha,2015,14104.836,13744.367,27849.203,122.393
gha,2016,14428.231,14053.716,28481.947,125.173
gha,2017,14754.799,14366.665,29121.464,127.984
gha,2018,15084.235,14682.873,29767.108,130.821
gha,2019,15416.086,15001.772,30417.858,133.681
gha,2020,15749.999,15322.946,31072.945,136.56
gha,2021,16085.85,15646.278,31732.128,139.457
gha,2022,16423.632,15971.822,32395.454,142.373
gib,1998,,,29.945,2994.5
gib,1999,,,30.526,3052.6
gib,2000,,,31.081,3108.1
gib,2001,,,31.604,3160.4
gib,2002,,,32.097,3209.7
gib,2003,,,32.556,3255.6
gib,2004,,,32.93,3293
gib,2005,,,33.222,3322.2
gib,2006,,,33.42,3342
gib,2007,,,33.524,3352.4
gib,2008,,,33.57,3357
gib,2009,,,33.562,3356.2
gib,2010,,,33.585,3358.5
gib,2011,,,33.608,3360.8
gib,2012,,,33.653,3365.3
gib,2013,,,33.694,3369.4
gib,2014,,,33.726,3372.6
gib,2015,,,33.742,3374.2
gib,2016,,,33.738,3373.8
gib,2017,,,33.723,3372.3
gib,2018,,,33.715,3371.5
gib,2019,,,33.706,3370.6
gib,2020,,,33.691,3369.1
gib,2021,,,33.691,3369.1
gib,2022,,,33.714,3371.4
grc,1998,5454.51,5515.611,10970.121,85.106
grc,1999,5482.833,5545.066,11027.899,85.554
grc,2000,5508.335,5573.768,11082.103,85.974
grc,2001,5531.901,5602.546,11134.447,86.381
grc,2002,5552.263,5630.045,11182.308,86.752
grc,2003,5565.947,5652.932,11218.879,87.036
grc,2004,5568.298,5666.695,11234.993,87.161
grc,2005,5556.417,5668.383,11224.8,87.081
grc,2006,5528.638,5656.593,11185.231,86.774
grc,2007,5487.27,5633.101,11120.371,86.271
grc,2008,5438.287,5602.025,11040.312,85.65
grc,2009,5390.023,5569.245,10959.268,85.021
grc,2010,5348.553,5539.087,10887.64,84.466
grc,2011,5316.084,5512.99,10829.074,84.011
grc,2012,5291.125,5489.994,10781.119,83.639
grc,2013,5271.361,5469.14,10740.501,83.324
grc,2014,5252.897,5448.563,10701.46,83.021
grc,2015,5232.856,5426.881,10659.737,82.698
grc,2016,5210.972,5404.211,10615.183,82.352
grc,2017,5188.269,5381.18,10569.449,81.997
grc,2018,5164.717,5357.527,10522.244,81.631
grc,2019,5140.52,5332.932,10473.452,81.253
grc,2020,5115.826,5307.23,10423.056,80.862
grc,2021,5090.479,5280.268,10370.747,80.456
grc,2022,5064.41,5252.231,10316.641,80.036
grl,1998,,,55.951,0.136
grl,1999,,,56.052,0.137
grl,2000,,,56.177,0.137
grl,2001,,,56.336,0.137
grl,2002,,,56.518,0.138
grl,2003,,,56.707,0.138
grl,2004,,,56.868,0.139
grl,2005,,,56.949,0.139
grl,2006,,,56.968,0.139
grl,2007,,,56.928,0.139
grl,2008,,,56.836,0.138
grl,2009,,,56.729,0.138
grl,2010,,,56.638,0.138
grl,2011,,,56.555,0.138
grl,2012,,,56.477,0.138
grl,2013,,,56.412,0.137
grl,2014,,,56.383,0.137
grl,2015,,,56.378,0.137
grl,2016,,,56.408,0.137
grl,2017,,,56.473,0.138
grl,2018,,,56.565,0.138
grl,2019,,,56.66,0.138
grl,2020,,,56.772,0.138
grl,2021,,,56.868,0.139
grl,2022,,,56.975,0.139
grd,1998,50.679,51.344,102.023,300.068
grd,1999,50.896,51.533,102.429,301.262
grd,2000,51.143,51.694,102.837,302.462
grd,2001,51.412,51.83,103.242,303.653
grd,2002,51.688,51.948,103.636,304.812
grd,2003,51.966,52.037,104.003,305.891
grd,2004,52.239,52.107,104.346,306.9
grd,2005,52.493,52.165,104.658,307.818
grd,2006,52.732,52.206,104.938,308.641
grd,2007,52.947,52.236,105.183,309.362
grd,2008,53.169,52.288,105.457,310.168
grd,2009,53.405,52.382,105.787,311.138
grd,2010,53.667,52.56,106.227,312.432
grd,2011,53.965,52.821,106.786,314.076
grd,2012,54.288,53.164,107.452,316.035
grd,2013,54.624,53.548,108.172,318.153
grd,2014,54.961,53.939,108.9,320.294
grd,2015,55.289,54.314,109.603,322.362
grd,2016,55.598,54.665,110.263,324.303
grd,2017,55.891,54.983,110.874,326.1
grd,2018,56.162,55.287,111.449,327.791
grd,2019,56.426,55.576,112.002,329.418
grd,2020,56.666,55.853,112.519,330.938
grd,2021,56.902,56.113,113.015,332.397
grd,2022,57.109,56.368,113.477,333.756
glp,1998,202.634,214.987,417.621,256.524
glp,1999,204.132,216.903,421.035,258.621
glp,2000,204.211,217.837,422.048,259.243
glp,2001,202.632,217.616,420.248,258.138
glp,2002,199.69,216.442,416.132,255.609
glp,2003,196.051,214.817,410.868,252.376
glp,2004,192.631,213.437,406.068,249.428
glp,2005,190.11,212.793,402.903,247.483
glp,2006,188.717,213.092,401.809,246.811
glp,2007,188.263,214.142,402.405,247.178
glp,2008,188.393,215.574,403.967,248.137
glp,2009,188.617,216.827,405.444,249.044
glp,2010,188.556,217.517,406.073,249.431
glp,2011,188.122,217.521,405.643,249.166
glp,2012,187.455,216.991,404.446,248.431
glp,2013,186.676,216.15,402.826,247.436
glp,2014,185.949,215.356,401.305,246.502
glp,2015,185.411,214.849,400.26,245.86
glp,2016,185.068,214.692,399.76,245.553
glp,2017,184.874,214.805,399.679,245.503
glp,2018,184.772,215.076,399.848,245.607
glp,2019,184.686,215.362,400.048,245.73
glp,2020,184.556,215.571,400.127,245.778
glp,2021,184.366,215.647,400.013,245.708
glp,2022,184.141,215.661,399.802,245.579
gum,1998,78.317,73.957,152.274,281.989
gum,1999,78.921,75.034,153.955,285.102
gum,2000,79.427,75.896,155.323,287.635
gum,2001,79.845,76.55,156.395,289.62
gum,2002,80.173,77,157.173,291.061
gum,2003,80.431,77.292,157.723,292.08
gum,2004,80.609,77.485,158.094,292.767
gum,2005,80.748,77.658,158.406,293.344
gum,2006,80.839,77.81,158.649,293.794
gum,2007,80.896,77.952,158.848,294.163
gum,2008,80.942,78.095,159.037,294.513
gum,2009,80.978,78.254,159.232,294.874
gum,2010,81.023,78.416,159.439,295.257
gum,2011,81.093,78.597,159.69,295.722
gum,2012,81.175,78.815,159.99,296.278
gum,2013,81.328,79.087,160.415,297.065
gum,2014,81.556,79.451,161.007,298.161
gum,2015,81.917,79.934,161.851,299.724
gum,2016,82.41,80.538,162.948,301.756
gum,2017,83.029,81.252,164.281,304.224
gum,2018,83.723,82.047,165.77,306.981
gum,2019,84.437,82.858,167.295,309.806
gum,2020,85.14,83.643,168.783,312.561
gum,2021,85.795,84.389,170.184,315.156
gum,2022,86.428,85.1,171.528,317.644
gtm,1998,5472.359,5661.143,11133.502,103.896
gtm,1999,5591.533,5795.675,11387.208,106.264
gtm,2000,5716.737,5934.007,11650.744,108.723
gtm,2001,5848.515,6076.426,11924.941,111.282
gtm,2002,5986.326,6222.528,12208.854,113.931
gtm,2003,6129,6371.479,12500.479,116.652
gtm,2004,6274.837,6522.089,12796.926,119.419
gtm,2005,6422.517,6673.511,13096.028,122.21
gtm,2006,6571.647,6825.375,13397.022,125.019
gtm,2007,6722.439,6977.887,13700.326,127.849
gtm,2008,6874.966,7131.454,14006.42,130.706
gtm,2009,7029.513,7286.738,14316.251,133.597
gtm,2010,7186.236,7444.184,14630.42,136.529
gtm,2011,7344.974,7603.818,14948.792,139.5
gtm,2012,7505.427,7765.347,15270.774,142.504
gtm,2013,7667.395,7928.426,15595.821,145.538
gtm,2014,7830.659,8092.579,15923.238,148.593
gtm,2015,7995,8257.425,16252.425,151.665
gtm,2016,8160.28,8422.799,16583.079,154.751
gtm,2017,8326.333,8588.646,16914.979,157.848
gtm,2018,8492.956,8754.899,17247.855,160.954
gtm,2019,8659.95,8921.526,17581.476,164.068
gtm,2020,8827.109,9088.458,17915.567,167.185
gtm,2021,8994.279,9255.589,18249.868,170.305
gtm,2022,9161.317,9422.726,18584.043,173.423
gin,1998,3757.496,4103.276,7860.772,31.991
gin,1999,3847.346,4207.399,8054.745,32.78
gin,2000,3933.799,4306.936,8240.735,33.537
gin,2001,4016.248,4400.834,8417.082,34.255
gin,2002,4095.803,4490.274,8586.077,34.943
gin,2003,4174.801,4578.296,8753.097,35.622
gin,2004,4256.518,4669.211,8925.729,36.325
gin,2005,4343.417,4766.168,9109.585,37.073
gin,2006,4436.812,4870.609,9307.421,37.878
gin,2007,4536.383,4981.776,9518.159,38.736
gin,2008,4641.006,5097.79,9738.796,39.634
gin,2009,4748.735,5215.735,9964.47,40.552
gin,2010,4858.465,5333.703,10192.168,41.479
gin,2011,4969.53,5450.929,10420.459,42.408
gin,2012,5083.247,5568.785,10652.032,43.35
gin,2013,5202.759,5690.062,10892.821,44.33
gin,2014,5332.362,5818.608,11150.97,45.381
gin,2015,5474.968,5957.128,11432.096,46.525
gin,2016,5631.807,6106.627,11738.434,47.772
gin,2017,5801.506,6266.01,12067.516,49.111
gin,2018,5981.068,6433.224,12414.292,50.522
gin,2019,6166.075,6605.171,12771.246,51.975
gin,2020,6353.234,6779.558,13132.792,53.446
gin,2021,6541.53,6955.707,13497.237,54.929
gin,2022,6731.575,7134.117,13865.692,56.429
gnb,1998,558.435,595.937,1154.372,41.052
gnb,1999,569.349,607.784,1177.133,41.861
gnb,2000,580.846,620.459,1201.305,42.721
gnb,2001,593.008,634.097,1227.105,43.638
gnb,2002,605.833,648.621,1254.454,44.611
gnb,2003,619.392,663.905,1283.297,45.636
gnb,2004,633.751,679.741,1313.492,46.71
gnb,2005,648.96,695.971,1344.931,47.828
gnb,2006,665.041,712.541,1377.582,48.989
gnb,2007,682.008,729.537,1411.545,50.197
gnb,2008,699.852,747.084,1446.936,51.456
gnb,2009,718.542,765.378,1483.92,52.771
gnb,2010,738.048,784.555,1522.603,54.147
gnb,2011,758.36,804.636,1562.996,55.583
gnb,2012,779.433,825.548,1604.981,57.076
gnb,2013,801.147,847.112,1648.259,58.615
gnb,2014,823.339,869.094,1692.433,60.186
gnb,2015,845.894,891.313,1737.207,61.778
gnb,2016,868.732,913.702,1782.434,63.387
gnb,2017,891.865,936.281,1828.146,65.012
gnb,2018,915.245,959.059,1874.304,66.654
gnb,2019,938.863,982.054,1920.917,68.311
gnb,2020,962.695,1005.303,1967.998,69.986
gnb,2021,986.721,1028.769,2015.49,71.675
gnb,2022,1010.916,1052.445,2063.361,73.377
guy,1998,373.633,380.145,753.778,3.829
guy,1999,372.626,377.05,749.676,3.808
guy,2000,372.094,374.624,746.718,3.793
guy,2001,372.138,373.068,745.206,3.786
guy,2002,372.626,372.163,744.789,3.784
guy,2003,373.29,371.852,745.142,3.785
guy,2004,373.789,371.948,745.737,3.788
guy,2005,373.872,372.284,746.156,3.79
guy,2006,373.447,372.888,746.335,3.791
guy,2007,372.654,373.823,746.477,3.792
guy,2008,371.849,374.966,746.815,3.794
guy,2009,371.507,376.211,747.718,3.798
guy,2010,371.953,377.477,749.43,3.807
guy,2011,373.314,378.715,752.029,3.82
guy,2012,375.458,379.93,755.388,3.837
guy,2013,378.137,381.144,759.281,3.857
guy,2014,380.976,382.395,763.371,3.878
guy,2015,383.717,383.716,767.433,3.899
guy,2016,386.262,385.101,771.363,3.919
guy,2017,388.678,386.54,775.218,3.938
guy,2018,390.999,388.008,779.007,3.957
guy,2019,393.271,389.504,782.775,3.977
guy,2020,395.549,391.01,786.559,3.996
guy,2021,397.803,392.526,790.329,4.015
guy,2022,400.004,394.035,794.039,4.034
hti,1998,4024.089,4150.591,8174.68,296.614
hti,1999,4095.713,4223.357,8319.07,301.853
hti,2000,4167.535,4296.267,8463.802,307.105
hti,2001,4239.508,4369.302,8608.81,312.366
hti,2002,4311.673,4442.475,8754.148,317.64
hti,2003,4384.193,4515.915,8900.108,322.936
hti,2004,4457.288,4589.794,9047.082,328.269
hti,2005,4531.087,4664.202,9195.289,333.646
hti,2006,4605.611,4739.173,9344.784,339.071
hti,2007,4680.726,4814.61,9495.336,344.533
hti,2008,4756.235,4890.335,9646.57,350.021
hti,2009,4831.903,4966.143,9798.046,355.517
hti,2010,4907.495,5041.823,9949.318,361.006
hti,2011,4983.003,5117.317,10100.32,366.485
hti,2012,5058.344,5192.578,10250.922,371.949
hti,2013,5133.166,5267.506,10400.672,377.383
hti,2014,5207.006,5342.001,10549.007,382.765
hti,2015,5279.57,5415.97,10695.54,388.082
hti,2016,5350.621,5489.355,10839.976,393.323
hti,2017,5420.284,5562.083,10982.367,398.489
hti,2018,5489.045,5634.138,11123.183,403.599
hti,2019,5557.596,5705.483,11263.079,408.675
hti,2020,5626.445,5776.088,11402.533,413.735
hti,2021,5695.743,5845.94,11541.683,418.784
hti,2022,5765.282,5915.006,11680.288,423.813
vat,1998,,,0.786,1786.364
vat,1999,,,0.788,1790.909
vat,2000,,,0.79,1795.455
vat,2001,,,0.792,1800
vat,2002,,,0.792,1800
vat,2003,,,0.792,1800
vat,2004,,,0.795,1806.818
vat,2005,,,0.798,1813.636
vat,2006,,,0.795,1806.818
vat,2007,,,0.794,1804.545
vat,2008,,,0.792,1800
vat,2009,,,0.787,1788.636
vat,2010,,,0.783,1779.545
vat,2011,,,0.786,1786.364
vat,2012,,,0.786,1786.364
vat,2013,,,0.786,1786.364
vat,2014,,,0.785,1784.091
vat,2015,,,0.79,1795.455
vat,2016,,,0.791,1797.727
vat,2017,,,0.798,1813.636
vat,2018,,,0.81,1840.909
vat,2019,,,0.815,1852.273
vat,2020,,,0.809,1838.636
vat,2021,,,0.812,1845.455
vat,2022,,,0.808,1836.364
hnd,1998,3091.992,3128.413,6220.405,55.594
hnd,1999,3180.522,3216.618,6397.14,57.173
hnd,2000,3269.5,3305.01,6574.51,58.759
hnd,2001,3358.624,3393.288,6751.912,60.344
hnd,2002,3447.856,3481.411,6929.267,61.929
hnd,2003,3537.044,3569.279,7106.323,63.512
hnd,2004,3626.103,3656.85,7282.953,65.09
hnd,2005,3714.932,3744.05,7458.982,66.664
hnd,2006,3803.456,3830.839,7634.295,68.23
hnd,2007,3891.488,3917.032,7808.52,69.787
hnd,2008,3978.643,4002.312,7980.955,71.329
hnd,2009,4064.461,4086.319,8150.78,72.846
hnd,2010,4148.644,4168.823,8317.467,74.336
hnd,2011,4231,4249.67,8480.67,75.795
hnd,2012,4311.692,4329,8640.692,77.225
hnd,2013,4391.237,4407.287,8798.524,78.635
hnd,2014,4470.384,4485.195,8955.579,80.039
hnd,2015,4549.686,4563.218,9112.904,81.445
hnd,2016,4629.297,4641.497,9270.794,82.856
hnd,2017,4709.093,4719.923,9429.016,84.27
hnd,2018,4789.031,4798.492,9587.523,85.687
hnd,2019,4868.994,4877.121,9746.115,87.104
hnd,2020,4948.88,4955.728,9904.608,88.521
hnd,2021,5028.683,5034.311,10062.994,89.936
hnd,2022,5108.395,5112.861,10221.256,91.351
hun,1998,4897.78,5381.83,10279.61,113.549
hun,1999,4879.688,5369.719,10249.407,113.216
hun,2000,4862.471,5358.038,10220.509,112.896
hun,2001,4846.373,5347.078,10193.451,112.597
hun,2002,4830.998,5336.288,10167.286,112.308
hun,2003,4816.102,5325.239,10141.341,112.022
hun,2004,4801.245,5313.236,10114.481,111.725
hun,2005,4786.137,5299.805,10085.942,111.41
hun,2006,4770.751,5284.906,10055.657,111.075
hun,2007,4755.309,5268.849,10024.158,110.727
hun,2008,4739.965,5251.902,9991.867,110.371
hun,2009,4724.961,5234.478,9959.439,110.013
hun,2010,4710.471,5216.909,9927.38,109.658
hun,2011,4696.484,5199.205,9895.689,109.308
hun,2012,4682.975,5181.388,9864.363,108.962
hun,2013,4670.088,5163.835,9833.923,108.626
hun,2014,4657.973,5147.018,9804.991,108.307
hun,2015,4646.716,5131.209,9777.925,108.008
hun,2016,4636.375,5116.595,9752.97,107.732
hun,2017,4626.816,5103.006,9729.822,107.476
hun,2018,4617.623,5089.879,9707.502,107.23
hun,2019,4608.25,5076.43,9684.68,106.978
hun,2020,4598.288,5062.062,9660.35,106.709
hun,2021,4587.565,5046.597,9634.162,106.42
hun,2022,4576.133,5030.119,9606.252,106.111
isl,1998,137.85,137.444,275.294,2.746
isl,1999,139.077,138.791,277.868,2.772
isl,2000,140.339,140.1,280.439,2.797
isl,2001,141.57,141.34,282.91,2.822
isl,2002,142.809,142.52,285.329,2.846
isl,2003,144.174,143.781,287.955,2.872
isl,2004,145.843,145.259,291.102,2.904
isl,2005,147.906,147.07,294.976,2.942
isl,2006,150.454,149.273,299.727,2.99
isl,2007,153.387,151.794,305.181,3.044
isl,2008,156.427,154.428,310.855,3.101
isl,2009,159.18,156.877,316.057,3.153
isl,2010,161.382,158.96,320.342,3.195
isl,2011,162.904,160.567,323.471,3.227
isl,2012,163.852,161.79,325.642,3.248
isl,2013,164.446,162.748,327.194,3.264
isl,2014,164.973,163.619,328.592,3.278
isl,2015,165.685,164.552,330.237,3.294
isl,2016,166.644,165.565,332.209,3.314
isl,2017,167.761,166.634,334.395,3.336
isl,2018,168.99,167.722,336.712,3.359
isl,2019,170.23,168.807,339.037,3.382
isl,2020,171.405,169.845,341.25,3.404
isl,2021,172.504,170.856,343.36,3.425
isl,2022,173.567,171.833,345.4,3.445
ind,1998,529954.039,489529.547,1019483.586,342.892
ind,1999,539685.38,498372.774,1038058.154,349.14
ind,2000,549387.864,507187.684,1056575.548,355.368
ind,2001,559042.845,515957.249,1075000.094,361.565
ind,2002,568640.65,524676.537,1093317.187,367.725
ind,2003,578176.499,533346.647,1111523.146,373.849
ind,2004,587649.484,541973.982,1129623.466,379.937
ind,2005,597052.213,550557.711,1147609.924,385.986
ind,2006,606386.475,559099.816,1165486.291,391.999
ind,2007,615629.52,567579.951,1183209.471,397.96
ind,2008,624720.983,575948.779,1200669.762,403.832
ind,2009,633583.576,584142.641,1217726.217,409.569
ind,2010,642164.181,592116.982,1234281.163,415.137
ind,2011,650436.593,599851.346,1250287.939,420.521
ind,2012,658420.351,607359.892,1265780.243,425.731
ind,2013,666165.661,614676.458,1280842.119,430.797
ind,2014,673747.77,621852.998,1295600.768,435.761
ind,2015,681223.332,628929.06,1310152.392,440.655
ind,2016,688604.687,635912.563,1324517.25,445.487
ind,2017,695880.522,642796.257,1338676.779,450.249
ind,2018,703055.58,649586.703,1352642.283,454.946
ind,2019,710129.572,656288.184,1366417.756,459.58
ind,2020,717100.97,662903.415,1380004.385,464.149
ind,2021,723973.437,669435.596,1393409.033,468.658
ind,2022,730746.615,675885.166,1406631.781,473.105
idn,1998,102883.961,102840.636,205724.597,113.561
idn,1999,104362.179,104252.992,208615.171,115.157
idn,2000,105853.827,105659.995,211513.822,116.757
idn,2001,107361.267,107066.152,214427.419,118.366
idn,2002,108887.177,108470.613,217357.79,119.983
idn,2003,110433.476,109875.997,220309.473,121.612
idn,2004,112001.701,111283.965,223285.666,123.255
idn,2005,113592.387,112697.081,226289.468,124.913
idn,2006,115204.868,114113.394,229318.262,126.585
idn,2007,116837.197,115537.042,232374.239,128.272
idn,2008,118486.533,116983.222,235469.755,129.981
idn,2009,120149.067,118471.487,238620.554,131.72
idn,2010,121820.505,120013.721,241834.226,133.494
idn,2011,123499.269,121616.719,245115.988,135.306
idn,2012,125181.058,123270.656,248451.714,137.147
idn,2013,126855.422,124949.892,251805.314,138.998
idn,2014,128509.365,126618.711,255128.076,140.833
idn,2015,130132.842,128250.415,258383.257,142.629
idn,2016,131720.864,129835.522,261556.386,144.381
idn,2017,133272.786,131378.183,264650.969,146.089
idn,2018,134788.497,132882.052,267670.549,147.756
idn,2019,136269.761,134355.806,270625.567,149.387
idn,2020,137717.861,135805.76,273523.621,150.987
idn,2021,139131.289,137230.499,276361.788,152.554
idn,2022,140508.39,138626.115,279134.505,154.084
irn,1998,32558.036,31413.8,63971.836,39.281
irn,1999,32971.613,31829.262,64800.875,39.791
irn,2000,33387.552,32235.845,65623.397,40.296
irn,2001,33813.998,32635.113,66449.111,40.803
irn,2002,34252.349,33032.452,67284.801,41.316
irn,2003,34689.329,33433.618,68122.947,41.83
irn,2004,35105.75,33845.529,68951.279,42.339
irn,2005,35489.609,34272.736,69762.345,42.837
irn,2006,35834.475,34720.281,70554.756,43.324
irn,2007,36149.941,35186.535,71336.476,43.804
irn,2008,36459.379,35661.229,72120.608,44.285
irn,2009,36795.158,36129.675,72924.833,44.779
irn,2010,37180.19,36582.329,73762.519,45.293
irn,2011,37622.122,37012.837,74634.959,45.829
irn,2012,38112.878,37427.003,75539.881,46.385
irn,2013,38640.056,37841.907,76481.963,46.963
irn,2014,39184.203,38281.566,77465.769,47.567
irn,2015,39730.143,38762.065,78492.208,48.198
